Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth,outcome
22.05,0.07,8.81,-1.26,21.33,-0.005,11.51,0.15,1
21.33,-0.005,11.51,0.15,22.05,0.07,8.81,-1.26,0
24.95,-0.021,10.59,-2.79,17.51,0.009000000000000001,3.17,6.16,1
17.51,0.009000000000000001,3.17,6.16,24.95,-0.021,10.59,-2.79,0
18.59,0.038,2.72,1.18,21.24,0.025,10.03,-0.91,1
21.24,0.025,10.03,-0.91,18.59,0.038,2.72,1.18,0
20.13,0.027000000000000003,9.03,-0.94,18.87,0.034,4.08,-1.58,1
18.87,0.034,4.08,-1.58,20.13,0.027000000000000003,9.03,-0.94,0
18.5,0.08199999999999999,8.67,-0.48,24.99,0.006999999999999999,7.88,-2.92,1
24.99,0.006999999999999999,7.88,-2.92,18.5,0.08199999999999999,8.67,-0.48,0
22.45,0.032,6.85,11.11,27.62,-0.008,8.62,-2.96,1
27.62,-0.008,8.62,-2.96,22.45,0.032,6.85,11.11,0
25.52,-0.008,11.99,2.37,20.87,0.01,8.04,7.27,1
20.87,0.01,8.04,7.27,25.52,-0.008,11.99,2.37,0
26.54,0.06,7.06,-1.28,15.92,0.068,-0.66,4.12,1
15.92,0.068,-0.66,4.12,26.54,0.06,7.06,-1.28,0
25.54,0.057,12.58,5.45,18.19,0.029,6.97,1.13,1
18.19,0.029,6.97,1.13,25.54,0.057,12.58,5.45,0
33.29,0.009000000000000001,11.53,2.5,22.05,0.07,8.81,-1.26,1
22.05,0.07,8.81,-1.26,33.29,0.009000000000000001,11.53,2.5,0
24.95,-0.021,10.59,-2.79,18.59,0.038,2.72,1.18,1
18.59,0.038,2.72,1.18,24.95,-0.021,10.59,-2.79,0
20.13,0.027000000000000003,9.03,-0.94,18.5,0.08199999999999999,8.67,-0.48,1
18.5,0.08199999999999999,8.67,-0.48,20.13,0.027000000000000003,9.03,-0.94,0
22.45,0.032,6.85,11.11,25.52,-0.008,11.99,2.37,1
25.52,-0.008,11.99,2.37,22.45,0.032,6.85,11.11,0
25.54,0.057,12.58,5.45,26.54,0.06,7.06,-1.28,1
26.54,0.06,7.06,-1.28,25.54,0.057,12.58,5.45,0
33.29,0.009000000000000001,11.53,2.5,24.95,-0.021,10.59,-2.79,1
24.95,-0.021,10.59,-2.79,33.29,0.009000000000000001,11.53,2.5,0
22.45,0.032,6.85,11.11,20.13,0.027000000000000003,9.03,-0.94,1
20.13,0.027000000000000003,9.03,-0.94,22.45,0.032,6.85,11.11,0
33.29,0.009000000000000001,11.53,2.5,25.54,0.057,12.58,5.45,1
25.54,0.057,12.58,5.45,33.29,0.009000000000000001,11.53,2.5,0
33.29,0.009000000000000001,11.53,2.5,22.45,0.032,6.85,11.11,1
22.45,0.032,6.85,11.11,33.29,0.009000000000000001,11.53,2.5,0
18.16,-0.087,6.99,-2.81,11.64,0.025,2.16,-2.02,1
11.64,0.025,2.16,-2.02,18.16,-0.087,6.99,-2.81,0
-5.32,0.085,-5.71,-1.85,-13.19,0.032,-11.26,6.29,1
-13.19,0.032,-11.26,6.29,-5.32,0.085,-5.71,-1.85,0
13.49,0.021,4.79,2.26,13.29,-0.05,7.56,2.66,1
13.29,-0.05,7.56,2.66,13.49,0.021,4.79,2.26,0
1.91,-0.011,-3.97,7.07,-4.53,0.032,-3.85,0.85,1
-4.53,0.032,-3.85,0.85,1.91,-0.011,-3.97,7.07,0
33.47,0.031,8.82,-4.08,-5.32,0.085,-5.71,-1.85,1
-5.32,0.085,-5.71,-1.85,33.47,0.031,8.82,-4.08,0
18.3,0.028,2.06,0.66,17.83,-0.04,9.07,-0.79,1
17.83,-0.04,9.07,-0.79,18.3,0.028,2.06,0.66,0
20.11,-0.018000000000000002,12.7,7.1,18.16,-0.087,6.99,-2.81,1
18.16,-0.087,6.99,-2.81,20.11,-0.018000000000000002,12.7,7.1,0
25.82,-0.044,9.81,4.46,9.09,0.091,-0.72,0.33,1
9.09,0.091,-0.72,0.33,25.82,-0.044,9.81,4.46,0
18.14,-0.058,11.06,-5.91,16.02,0.035,4.49,6.02,1
16.02,0.035,4.49,6.02,18.14,-0.058,11.06,-5.91,0
22.49,0.032,9.03,-2.31,5.45,0.051,3.4,2.76,1
5.45,0.051,3.4,2.76,22.49,0.032,9.03,-2.31,0
21.69,-0.099,7.21,1.07,12.24,-0.003,5.83,-0.69,1
12.24,-0.003,5.83,-0.69,21.69,-0.099,7.21,1.07,0
22.18,0.064,11.14,6.01,5.43,0.053,-6.02,-5.31,1
5.43,0.053,-6.02,-5.31,22.18,0.064,11.14,6.01,0
17.69,-0.014,12.0,-1.19,12.41,-0.013,9.07,6.45,1
12.41,-0.013,9.07,6.45,17.69,-0.014,12.0,-1.19,0
28.42,0.017,8.43,3.48,-4.21,0.108,-10.7,-4.84,1
-4.21,0.108,-10.7,-4.84,28.42,0.017,8.43,3.48,0
19.65,0.064,7.69,-0.36,6.98,0.117,2.11,-4.74,1
6.98,0.117,2.11,-4.74,19.65,0.064,7.69,-0.36,0
25.93,-0.058,7.61,0.6,13.31,0.021,2.01,14.82,1
13.31,0.021,2.01,14.82,25.93,-0.058,7.61,0.6,0
19.41,0.04,6.23,-9.35,15.54,-0.013,6.5,-4.76,1
15.54,-0.013,6.5,-4.76,19.41,0.04,6.23,-9.35,0
23.93,0.048,12.78,-0.77,6.57,0.068,-3.41,1.56,1
6.57,0.068,-3.41,1.56,23.93,0.048,12.78,-0.77,0
16.84,0.014,4.04,5.83,14.88,0.037000000000000005,12.46,-0.62,1
14.88,0.037000000000000005,12.46,-0.62,16.84,0.014,4.04,5.83,0
24.98,0.059,7.48,4.1,4.05,0.023,-2.41,2.87,1
4.05,0.023,-2.41,2.87,24.98,0.059,7.48,4.1,0
27.08,-0.023,8.17,-3.68,1.91,-0.011,-3.97,7.07,1
1.91,-0.011,-3.97,7.07,27.08,-0.023,8.17,-3.68,0
16.46,0.033,6.11,6.67,14.66,0.059,2.38,2.76,1
14.66,0.059,2.38,2.76,16.46,0.033,6.11,6.67,0
17.42,0.01,9.23,0.73,19.32,0.033,-0.29,-2.4,1
19.32,0.033,-0.29,-2.4,17.42,0.01,9.23,0.73,0
25.84,-0.003,10.81,-3.58,18.48,-0.006,-4.71,-1.05,1
18.48,-0.006,-4.71,-1.05,25.84,-0.003,10.81,-3.58,0
16.45,-0.006999999999999999,3.82,4.5,15.87,0.047,10.98,1.69,1
15.87,0.047,10.98,1.69,16.45,-0.006999999999999999,3.82,4.5,0
23.22,0.055,7.04,3.59,8.17,-0.024,-0.59,6.96,1
8.17,-0.024,-0.59,6.96,23.22,0.055,7.04,3.59,0
13.57,0.033,6.92,0.26,15.08,0.01,13.7,6.7,1
15.08,0.01,13.7,6.7,13.57,0.033,6.92,0.26,0
20.61,0.038,7.73,1.55,3.15,0.002,0.29,6.12,1
3.15,0.002,0.29,6.12,20.61,0.038,7.73,1.55,0
28.38,0.06,7.75,-0.29,-0.5,0.045,-4.62,0.49,1
-0.5,0.045,-4.62,0.49,28.38,0.06,7.75,-0.29,0
20.14,-0.07400000000000001,12.29,3.15,17.75,0.003,5.99,1.85,1
17.75,0.003,5.99,1.85,20.14,-0.07400000000000001,12.29,3.15,0
16.01,0.052000000000000005,3.11,1.0,17.33,-0.05,6.66,2.52,1
17.33,-0.05,6.66,2.52,16.01,0.052000000000000005,3.11,1.0,0
7.01,0.023,-2.89,2.66,22.26,-0.037000000000000005,8.77,-5.13,1
22.26,-0.037000000000000005,8.77,-5.13,7.01,0.023,-2.89,2.66,0
13.49,0.021,4.79,2.26,17.65,0.048,12.51,5.8,1
17.65,0.048,12.51,5.8,13.49,0.021,4.79,2.26,0
24.79,0.006999999999999999,10.16,1.21,2.73,0.073,0.88,4.62,1
2.73,0.073,0.88,4.62,24.79,0.006999999999999999,10.16,1.21,0
16.76,-0.017,7.01,-1.82,14.62,0.05,5.43,-7.5,1
14.62,0.05,5.43,-7.5,16.76,-0.017,7.01,-1.82,0
23.25,0.07400000000000001,9.92,-3.83,4.09,0.043,-1.7,-0.43,1
4.09,0.043,-1.7,-0.43,23.25,0.07400000000000001,9.92,-3.83,0
33.47,0.031,8.82,-4.08,18.3,0.028,2.06,0.66,1
18.3,0.028,2.06,0.66,33.47,0.031,8.82,-4.08,0
25.82,-0.044,9.81,4.46,20.11,-0.018000000000000002,12.7,7.1,1
20.11,-0.018000000000000002,12.7,7.1,25.82,-0.044,9.81,4.46,0
18.14,-0.058,11.06,-5.91,22.49,0.032,9.03,-2.31,1
22.49,0.032,9.03,-2.31,18.14,-0.058,11.06,-5.91,0
22.18,0.064,11.14,6.01,21.69,-0.099,7.21,1.07,1
21.69,-0.099,7.21,1.07,22.18,0.064,11.14,6.01,0
23.93,0.048,12.78,-0.77,19.41,0.04,6.23,-9.35,1
19.41,0.04,6.23,-9.35,23.93,0.048,12.78,-0.77,0
24.98,0.059,7.48,4.1,16.84,0.014,4.04,5.83,1
16.84,0.014,4.04,5.83,24.98,0.059,7.48,4.1,0
28.42,0.017,8.43,3.48,17.69,-0.014,12.0,-1.19,1
17.69,-0.014,12.0,-1.19,28.42,0.017,8.43,3.48,0
19.65,0.064,7.69,-0.36,25.93,-0.058,7.61,0.6,1
25.93,-0.058,7.61,0.6,19.65,0.064,7.69,-0.36,0
16.46,0.033,6.11,6.67,27.08,-0.023,8.17,-3.68,1
27.08,-0.023,8.17,-3.68,16.46,0.033,6.11,6.67,0
20.61,0.038,7.73,1.55,13.57,0.033,6.92,0.26,1
13.57,0.033,6.92,0.26,20.61,0.038,7.73,1.55,0
23.22,0.055,7.04,3.59,16.45,-0.006999999999999999,3.82,4.5,1
16.45,-0.006999999999999999,3.82,4.5,23.22,0.055,7.04,3.59,0
25.84,-0.003,10.81,-3.58,17.42,0.01,9.23,0.73,1
17.42,0.01,9.23,0.73,25.84,-0.003,10.81,-3.58,0
16.01,0.052000000000000005,3.11,1.0,7.01,0.023,-2.89,2.66,1
7.01,0.023,-2.89,2.66,16.01,0.052000000000000005,3.11,1.0,0
13.49,0.021,4.79,2.26,24.79,0.006999999999999999,10.16,1.21,1
24.79,0.006999999999999999,10.16,1.21,13.49,0.021,4.79,2.26,0
16.76,-0.017,7.01,-1.82,23.25,0.07400000000000001,9.92,-3.83,1
23.25,0.07400000000000001,9.92,-3.83,16.76,-0.017,7.01,-1.82,0
28.38,0.06,7.75,-0.29,20.14,-0.07400000000000001,12.29,3.15,1
20.14,-0.07400000000000001,12.29,3.15,28.38,0.06,7.75,-0.29,0
22.18,0.064,11.14,6.01,18.14,-0.058,11.06,-5.91,1
18.14,-0.058,11.06,-5.91,22.18,0.064,11.14,6.01,0
25.82,-0.044,9.81,4.46,33.47,0.031,8.82,-4.08,1
33.47,0.031,8.82,-4.08,25.82,-0.044,9.81,4.46,0
23.93,0.048,12.78,-0.77,24.98,0.059,7.48,4.1,1
24.98,0.059,7.48,4.1,23.93,0.048,12.78,-0.77,0
19.65,0.064,7.69,-0.36,28.42,0.017,8.43,3.48,1
28.42,0.017,8.43,3.48,19.65,0.064,7.69,-0.36,0
20.61,0.038,7.73,1.55,23.22,0.055,7.04,3.59,1
23.22,0.055,7.04,3.59,20.61,0.038,7.73,1.55,0
16.46,0.033,6.11,6.67,25.84,-0.003,10.81,-3.58,1
25.84,-0.003,10.81,-3.58,16.46,0.033,6.11,6.67,0
28.38,0.06,7.75,-0.29,16.01,0.052000000000000005,3.11,1.0,1
16.01,0.052000000000000005,3.11,1.0,28.38,0.06,7.75,-0.29,0
13.49,0.021,4.79,2.26,16.76,-0.017,7.01,-1.82,1
16.76,-0.017,7.01,-1.82,13.49,0.021,4.79,2.26,0
25.82,-0.044,9.81,4.46,22.18,0.064,11.14,6.01,1
22.18,0.064,11.14,6.01,25.82,-0.044,9.81,4.46,0
23.93,0.048,12.78,-0.77,19.65,0.064,7.69,-0.36,1
19.65,0.064,7.69,-0.36,23.93,0.048,12.78,-0.77,0
16.46,0.033,6.11,6.67,20.61,0.038,7.73,1.55,1
20.61,0.038,7.73,1.55,16.46,0.033,6.11,6.67,0
13.49,0.021,4.79,2.26,28.38,0.06,7.75,-0.29,1
28.38,0.06,7.75,-0.29,13.49,0.021,4.79,2.26,0
16.46,0.033,6.11,6.67,13.49,0.021,4.79,2.26,1
13.49,0.021,4.79,2.26,16.46,0.033,6.11,6.67,0
23.93,0.048,12.78,-0.77,25.82,-0.044,9.81,4.46,1
25.82,-0.044,9.81,4.46,23.93,0.048,12.78,-0.77,0
23.93,0.048,12.78,-0.77,16.46,0.033,6.11,6.67,1
16.46,0.033,6.11,6.67,23.93,0.048,12.78,-0.77,0
-2.67,0.083,-0.0,2.63,-6.3,0.125,-8.67,14.37,1
-6.3,0.125,-8.67,14.37,-2.67,0.083,-0.0,2.63,0
12.79,0.02,1.31,0.38,12.26,-0.011,-1.04,4.87,1
12.26,-0.011,-1.04,4.87,12.79,0.02,1.31,0.38,0
5.17,-0.024,-5.44,-1.55,6.33,-0.028,-3.98,5.21,1
6.33,-0.028,-3.98,5.21,5.17,-0.024,-5.44,-1.55,0
13.13,0.04,8.17,1.27,16.37,-0.006999999999999999,3.61,-1.83,1
16.37,-0.006999999999999999,3.61,-1.83,13.13,0.04,8.17,1.27,0
32.59,0.032,7.99,-1.06,-2.67,0.083,-0.0,2.63,1
-2.67,0.083,-0.0,2.63,32.59,0.032,7.99,-1.06,0
16.69,-0.004,7.22,-4.08,14.53,-0.032,8.25,-0.46,1
14.53,-0.032,8.25,-0.46,16.69,-0.004,7.22,-4.08,0
13.45,0.024,0.53,1.9,22.36,-0.017,3.97,3.5,1
22.36,-0.017,3.97,3.5,13.45,0.024,0.53,1.9,0
22.55,0.006999999999999999,8.41,-4.96,11.22,-0.041,-0.88,-0.87,1
11.22,-0.041,-0.88,-0.87,22.55,0.006999999999999999,8.41,-4.96,0
8.89,0.081,5.35,0.06,14.97,0.006,3.54,-0.24,1
14.97,0.006,3.54,-0.24,8.89,0.081,5.35,0.06,0
21.29,0.059,9.61,-2.7,11.62,0.03,-1.92,2.04,1
11.62,0.03,-1.92,2.04,21.29,0.059,9.61,-2.7,0
12.59,0.031,7.24,4.56,14.22,0.032,6.94,-4.28,1
14.22,0.032,6.94,-4.28,12.59,0.031,7.24,4.56,0
9.29,-0.026,-5.57,-5.17,19.7,0.057,8.18,7.68,1
19.7,0.057,8.18,7.68,9.29,-0.026,-5.57,-5.17,0
27.87,-0.027000000000000003,10.21,-1.07,0.75,0.117,-5.25,-2.27,1
0.75,0.117,-5.25,-2.27,27.87,-0.027000000000000003,10.21,-1.07,0
21.2,-0.056,4.36,-2.55,21.9,-0.064,5.1,6.96,1
21.9,-0.064,5.1,6.96,21.2,-0.056,4.36,-2.55,0
19.45,0.003,2.65,-4.16,15.27,-0.047,1.25,14.84,1
15.27,-0.047,1.25,14.84,19.45,0.003,2.65,-4.16,0
20.67,0.031,10.06,0.11,10.65,0.008,-3.0,8.78,1
10.65,0.008,-3.0,8.78,20.67,0.031,10.06,0.11,0
15.34,0.031,-2.34,3.63,8.17,0.075,4.39,0.85,1
8.17,0.075,4.39,0.85,15.34,0.031,-2.34,3.63,0
20.22,0.042,8.24,-0.95,12.79,0.02,1.31,0.38,1
12.79,0.02,1.31,0.38,20.22,0.042,8.24,-0.95,0
22.47,-0.043,7.18,-1.67,15.85,-0.024,4.05,-5.7,1
15.85,-0.024,4.05,-5.7,22.47,-0.043,7.18,-1.67,0
-1.82,0.189,-6.31,1.39,25.28,0.017,5.8,-6.18,1
25.28,0.017,5.8,-6.18,-1.82,0.189,-6.31,1.39,0
26.04,0.06,7.98,-2.11,5.5,-0.001,-4.12,7.91,1
5.5,-0.001,-4.12,7.91,26.04,0.06,7.98,-2.11,0
17.52,-0.024,7.98,-3.29,10.83,0.041,4.41,2.32,1
10.83,0.041,4.41,2.32,17.52,-0.024,7.98,-3.29,0
20.9,-0.048,8.48,3.03,14.34,0.027000000000000003,-0.87,0.65,1
14.34,0.027000000000000003,-0.87,0.65,20.9,-0.048,8.48,3.03,0
24.09,-0.018000000000000002,8.8,-3.88,6.76,0.064,-5.3,-0.72,1
6.76,0.064,-5.3,-0.72,24.09,-0.018000000000000002,8.8,-3.88,0
16.03,0.023,6.9,-9.17,15.9,-0.065,8.45,-1.52,1
15.9,-0.065,8.45,-1.52,16.03,0.023,6.9,-9.17,0
17.14,0.034,7.54,0.82,11.78,-0.024,3.83,0.1,1
11.78,-0.024,3.83,0.1,17.14,0.034,7.54,0.82,0
18.39,-0.018000000000000002,2.08,1.05,13.56,-0.019,8.32,2.04,1
13.56,-0.019,8.32,2.04,18.39,-0.018000000000000002,2.08,1.05,0
30.07,-0.05,10.1,-3.34,3.91,0.114,-2.7,-0.69,1
3.91,0.114,-2.7,-0.69,30.07,-0.05,10.1,-3.34,0
25.44,0.016,7.41,1.89,5.17,-0.024,-5.44,-1.55,1
5.17,-0.024,-5.44,-1.55,25.44,0.016,7.41,1.89,0
16.47,0.079,3.79,-0.47,16.69,-0.067,7.07,3.98,1
16.69,-0.067,7.07,3.98,16.47,0.079,3.79,-0.47,0
13.13,0.04,8.17,1.27,14.49,0.055,6.1,6.2,1
14.49,0.055,6.1,6.2,13.13,0.04,8.17,1.27,0
11.88,0.022,0.8,-2.97,17.52,0.058,10.65,-0.11,1
17.52,0.058,10.65,-0.11,11.88,0.022,0.8,-2.97,0
14.22,-0.004,6.22,1.18,11.16,0.059,3.33,-3.76,1
11.16,0.059,3.33,-3.76,14.22,-0.004,6.22,1.18,0
21.05,-0.014,8.32,-1.04,16.96,-0.017,-0.32,4.69,1
16.96,-0.017,-0.32,4.69,21.05,-0.014,8.32,-1.04,0
16.25,-0.003,8.81,-2.64,15.48,0.036000000000000004,0.17,-2.17,1
15.48,0.036000000000000004,0.17,-2.17,16.25,-0.003,8.81,-2.64,0
26.91,0.027000000000000003,11.15,5.21,5.48,-0.008,0.35,1.14,1
5.48,-0.008,0.35,1.14,26.91,0.027000000000000003,11.15,5.21,0
32.59,0.032,7.99,-1.06,16.69,-0.004,7.22,-4.08,1
16.69,-0.004,7.22,-4.08,32.59,0.032,7.99,-1.06,0
22.55,0.006999999999999999,8.41,-4.96,13.45,0.024,0.53,1.9,1
13.45,0.024,0.53,1.9,22.55,0.006999999999999999,8.41,-4.96,0
21.29,0.059,9.61,-2.7,8.89,0.081,5.35,0.06,1
8.89,0.081,5.35,0.06,21.29,0.059,9.61,-2.7,0
12.59,0.031,7.24,4.56,9.29,-0.026,-5.57,-5.17,1
9.29,-0.026,-5.57,-5.17,12.59,0.031,7.24,4.56,0
27.87,-0.027000000000000003,10.21,-1.07,21.2,-0.056,4.36,-2.55,1
21.2,-0.056,4.36,-2.55,27.87,-0.027000000000000003,10.21,-1.07,0
20.67,0.031,10.06,0.11,19.45,0.003,2.65,-4.16,1
19.45,0.003,2.65,-4.16,20.67,0.031,10.06,0.11,0
20.22,0.042,8.24,-0.95,15.34,0.031,-2.34,3.63,1
15.34,0.031,-2.34,3.63,20.22,0.042,8.24,-0.95,0
22.47,-0.043,7.18,-1.67,-1.82,0.189,-6.31,1.39,1
-1.82,0.189,-6.31,1.39,22.47,-0.043,7.18,-1.67,0
26.04,0.06,7.98,-2.11,17.52,-0.024,7.98,-3.29,1
17.52,-0.024,7.98,-3.29,26.04,0.06,7.98,-2.11,0
24.09,-0.018000000000000002,8.8,-3.88,20.9,-0.048,8.48,3.03,1
20.9,-0.048,8.48,3.03,24.09,-0.018000000000000002,8.8,-3.88,0
16.03,0.023,6.9,-9.17,17.14,0.034,7.54,0.82,1
17.14,0.034,7.54,0.82,16.03,0.023,6.9,-9.17,0
30.07,-0.05,10.1,-3.34,18.39,-0.018000000000000002,2.08,1.05,1
18.39,-0.018000000000000002,2.08,1.05,30.07,-0.05,10.1,-3.34,0
25.44,0.016,7.41,1.89,16.47,0.079,3.79,-0.47,1
16.47,0.079,3.79,-0.47,25.44,0.016,7.41,1.89,0
11.88,0.022,0.8,-2.97,13.13,0.04,8.17,1.27,1
13.13,0.04,8.17,1.27,11.88,0.022,0.8,-2.97,0
14.22,-0.004,6.22,1.18,21.05,-0.014,8.32,-1.04,1
21.05,-0.014,8.32,-1.04,14.22,-0.004,6.22,1.18,0
26.91,0.027000000000000003,11.15,5.21,16.25,-0.003,8.81,-2.64,1
16.25,-0.003,8.81,-2.64,26.91,0.027000000000000003,11.15,5.21,0
32.59,0.032,7.99,-1.06,22.55,0.006999999999999999,8.41,-4.96,1
22.55,0.006999999999999999,8.41,-4.96,32.59,0.032,7.99,-1.06,0
21.29,0.059,9.61,-2.7,12.59,0.031,7.24,4.56,1
12.59,0.031,7.24,4.56,21.29,0.059,9.61,-2.7,0
20.67,0.031,10.06,0.11,27.87,-0.027000000000000003,10.21,-1.07,1
27.87,-0.027000000000000003,10.21,-1.07,20.67,0.031,10.06,0.11,0
22.47,-0.043,7.18,-1.67,20.22,0.042,8.24,-0.95,1
20.22,0.042,8.24,-0.95,22.47,-0.043,7.18,-1.67,0
26.04,0.06,7.98,-2.11,24.09,-0.018000000000000002,8.8,-3.88,1
24.09,-0.018000000000000002,8.8,-3.88,26.04,0.06,7.98,-2.11,0
30.07,-0.05,10.1,-3.34,16.03,0.023,6.9,-9.17,1
16.03,0.023,6.9,-9.17,30.07,-0.05,10.1,-3.34,0
25.44,0.016,7.41,1.89,11.88,0.022,0.8,-2.97,1
11.88,0.022,0.8,-2.97,25.44,0.016,7.41,1.89,0
26.91,0.027000000000000003,11.15,5.21,14.22,-0.004,6.22,1.18,1
14.22,-0.004,6.22,1.18,26.91,0.027000000000000003,11.15,5.21,0
32.59,0.032,7.99,-1.06,21.29,0.059,9.61,-2.7,1
21.29,0.059,9.61,-2.7,32.59,0.032,7.99,-1.06,0
20.67,0.031,10.06,0.11,22.47,-0.043,7.18,-1.67,1
22.47,-0.043,7.18,-1.67,20.67,0.031,10.06,0.11,0
30.07,-0.05,10.1,-3.34,26.04,0.06,7.98,-2.11,1
26.04,0.06,7.98,-2.11,30.07,-0.05,10.1,-3.34,0
26.91,0.027000000000000003,11.15,5.21,25.44,0.016,7.41,1.89,1
25.44,0.016,7.41,1.89,26.91,0.027000000000000003,11.15,5.21,0
32.59,0.032,7.99,-1.06,20.67,0.031,10.06,0.11,1
20.67,0.031,10.06,0.11,32.59,0.032,7.99,-1.06,0
26.91,0.027000000000000003,11.15,5.21,30.07,-0.05,10.1,-3.34,1
30.07,-0.05,10.1,-3.34,26.91,0.027000000000000003,11.15,5.21,0
32.59,0.032,7.99,-1.06,26.91,0.027000000000000003,11.15,5.21,1
26.91,0.027000000000000003,11.15,5.21,32.59,0.032,7.99,-1.06,0
-5.3,0.037000000000000005,-6.98,-1.55,-9.38,-0.034,-6.47,-0.41,1
-9.38,-0.034,-6.47,-0.41,-5.3,0.037000000000000005,-6.98,-1.55,0
13.62,-0.032,4.07,-11.03,2.81,0.012,-0.54,0.28,1
2.81,0.012,-0.54,0.28,13.62,-0.032,4.07,-11.03,0
6.38,0.058,7.33,-2.63,9.35,-0.026,4.29,1.35,1
9.35,-0.026,4.29,1.35,6.38,0.058,7.33,-2.63,0
8.05,0.08199999999999999,-2.4,-4.77,4.45,0.085,6.95,-1.09,1
4.45,0.085,6.95,-1.09,8.05,0.08199999999999999,-2.4,-4.77,0
2.28,0.038,-5.77,-1.83,13.25,-0.006,4.9,-1.44,1
13.25,-0.006,4.9,-1.44,2.28,0.038,-5.77,-1.83,0
15.51,-0.067,2.47,-8.69,-4.26,0.112,-7.02,0.29,1
-4.26,0.112,-7.02,0.29,15.51,-0.067,2.47,-8.69,0
11.47,0.001,4.52,1.07,-0.76,0.079,-2.45,-0.63,1
-0.76,0.079,-2.45,-0.63,11.47,0.001,4.52,1.07,0
14.3,-0.044,-0.09,3.7,9.06,0.02,-1.81,-3.94,1
9.06,0.02,-1.81,-3.94,14.3,-0.044,-0.09,3.7,0
13.04,-0.016,3.15,0.57,9.16,-0.0,7.66,-0.37,1
9.16,-0.0,7.66,-0.37,13.04,-0.016,3.15,0.57,0
14.18,-0.075,7.88,2.77,10.68,-0.021,-6.39,2.29,1
10.68,-0.021,-6.39,2.29,14.18,-0.075,7.88,2.77,0
3.21,-0.006999999999999999,-0.41,5.15,1.1,0.091,-6.36,-0.38,1
1.1,0.091,-6.36,-0.38,3.21,-0.006999999999999999,-0.41,5.15,0
6.53,0.045,5.49,-1.81,7.32,-0.003,-3.16,-1.85,1
7.32,-0.003,-3.16,-1.85,6.53,0.045,5.49,-1.81,0
9.72,0.046,1.07,-6.01,3.12,-0.006,-4.47,-1.87,1
3.12,-0.006,-4.47,-1.87,9.72,0.046,1.07,-6.01,0
0.59,0.048,-0.63,-0.33,-5.24,0.08,-5.1,-3.66,1
-5.24,0.08,-5.1,-3.66,0.59,0.048,-0.63,-0.33,0
4.02,0.045,0.12,-3.26,-3.58,0.044,-5.04,6.35,1
-3.58,0.044,-5.04,6.35,4.02,0.045,0.12,-3.26,0
5.39,0.028,-3.72,-4.37,-1.63,-0.044,-7.19,-1.03,1
-1.63,-0.044,-7.19,-1.03,5.39,0.028,-3.72,-4.37,0
-1.91,0.025,-0.57,-0.59,-3.09,0.041,0.37,10.33,1
-3.09,0.041,0.37,10.33,-1.91,0.025,-0.57,-0.59,0
4.13,0.047,-1.48,-1.26,2.23,-0.036000000000000004,-3.12,-0.08,1
2.23,-0.036000000000000004,-3.12,-0.08,4.13,0.047,-1.48,-1.26,0
8.08,-0.011,3.86,-2.62,0.18,0.038,-0.17,3.92,1
0.18,0.038,-0.17,3.92,8.08,-0.011,3.86,-2.62,0
-0.92,0.063,-3.42,-4.5,-2.13,0.015,-6.79,-5.01,1
-2.13,0.015,-6.79,-5.01,-0.92,0.063,-3.42,-4.5,0
13.89,0.051,5.67,-0.5,13.54,0.004,6.74,-1.38,1
13.54,0.004,6.74,-1.38,13.89,0.051,5.67,-0.5,0
17.83,-0.029,7.0,-9.03,7.31,0.041,7.31,4.1,1
7.31,0.041,7.31,4.1,17.83,-0.029,7.0,-9.03,0
12.25,-0.034,-2.71,1.32,7.91,0.08,4.89,1.28,1
7.91,0.08,4.89,1.28,12.25,-0.034,-2.71,1.32,0
10.75,-0.027000000000000003,5.77,-5.77,3.9,0.133,2.81,-6.57,1
3.9,0.133,2.81,-6.57,10.75,-0.027000000000000003,5.77,-5.77,0
3.96,0.027000000000000003,-4.51,2.75,10.47,0.006,5.64,2.03,1
10.47,0.006,5.64,2.03,3.96,0.027000000000000003,-4.51,2.75,0
17.89,-0.09,6.92,1.45,0.62,0.107,2.45,14.35,1
0.62,0.107,2.45,14.35,17.89,-0.09,6.92,1.45,0
12.19,0.026,2.53,4.54,-0.78,-0.059,-6.88,2.49,1
-0.78,-0.059,-6.88,2.49,12.19,0.026,2.53,4.54,0
10.5,-0.014,3.91,-11.29,9.65,-0.044,2.65,7.63,1
9.65,-0.044,2.65,7.63,10.5,-0.014,3.91,-11.29,0
10.33,-0.06,8.01,-2.89,0.66,0.047,-5.83,-5.93,1
0.66,0.047,-5.83,-5.93,10.33,-0.06,8.01,-2.89,0
2.63,0.062,-1.42,0.34,10.03,-0.015,-3.66,2.45,1
10.03,-0.015,-3.66,2.45,2.63,0.062,-1.42,0.34,0
4.33,0.008,-1.44,-4.86,-0.87,0.052000000000000005,0.77,0.12,1
-0.87,0.052000000000000005,0.77,0.12,4.33,0.008,-1.44,-4.86,0
8.08,-0.017,3.45,-2.48,-0.53,0.043,-5.98,-2.16,1
-0.53,0.043,-5.98,-2.16,8.08,-0.017,3.45,-2.48,0
-0.82,-0.006999999999999999,-5.79,-14.91,7.02,-0.023,6.19,-1.35,1
